SVID,Name_E,Name_G,TCode,DCode,VCode,MDDS_Code
10019946,BURJA-I,BURJA-I,0437,28,47567,427387
10019947,INDRA COLONY,INDRA COLONY,0437,28,47567,427387
10019948,BURJA-II,BURJA-II,0437,28,47567,427387
10019949,MATHBEDA,MATHBEDA,0437,28,47567,427387
10019950,DAIBEDA,DAIBEDA,0437,28,47567,427387
10019951,MOCHIDORA,MOCHIDORA,0437,28,47567,427387
10019952,SIRLIGUDA,SIRLIGUDA,0437,28,47567,427387
10019953,PADIAGUDA,PADIAGUDA,0437,28,47567,427387
10019954,KUSUMGUDA sirliguda,KUSUMGUDA sirliguda,0437,28,47567,427387
10019955,KHOLEBEDA sirliguda,KHOLEBEDA sirliguda,0437,28,47567,427387
10019956,PUJARIGUDA DNK,PUJARIGUDA DNK,0437,28,47567,427387
10019957,PUJARIGUDA pujariguda DNK,PUJARIGUDA pujariguda DNK,0437,28,47567,427387
10019958,SIRLIGUDA pujariguda DNK,SIRLIGUDA pujariguda DNK,0437,28,47567,427387
10019959,SILATDANGRI,SILATDANGRI,0437,28,47567,427387
10019960,KAKSAVATA,KAKSAVATA,0437,28,47567,427387
10019961,NAIKGUDA pujariguda DNK,NAIKGUDA pujariguda DNK,0437,28,47567,427387
10019962,SARIAVATA,SARIAVATA,0437,28,47567,427387
10019963,KURSHI,KURSHI,0437,28,47567,427387
10019965,KHUTUGUDA kursi,KHUTUGUDA kursi,0437,28,47567,427387
10019966,JUNAKURSHI,JUNAKURSHI,0437,28,47567,427387
10019968,DAOJARPADAR,DAOJARPADAR,0437,28,47567,427387
10019969,JARIPARA kurshi,JARIPARA kurshi,0437,28,47567,427387
10019970,TOLARI,TOLARI,0437,28,47567,427387
10019971,POIRI,POIRI,0437,28,47567,427387
10019972,SYAMALDHARA,SYAMALDHARA,0437,28,47567,427387
10019973,DHUNJIA GABA,DHUNJIA GABA,0437,28,47567,427387
10019974,MUACHACHARADA,MUACHACHARADA,0437,28,47567,427387
10019975,TAHARA,TAHARA,0437,28,47567,427387
10019976,JOGIDANGARI,JOGIDANGARI,0437,28,47567,427387
10019977,CHACHARAGUDA kurshi,CHACHARAGUDA kurshi,0437,28,47567,427387
10019978,KEOPANI,KEOPANI,0437,28,47567,427387
10019979,BANIPADAR,BANIPADAR,0437,28,47567,427387
10019980,BAGHABEDA kurshi,BAGHABEDA kurshi,0437,28,47567,427387
10019982,TIPAPANI,TIPAPANI,0437,28,47567,427387
10019983,MAGIHARI kurshi,MAGIHARI kurshi,0437,28,47567,427387
10019984,KECHRIPADAR,KECHRIPADAR,0437,28,47567,427387
10019985,PADMAJHARI,PADMAJHARI,0437,28,47567,427387
10019986,SUNABEDA sunabeda,SUNABEDA sunabeda,0437,28,47567,427387
10019988,SUNABEDA UV10,SUNABEDA UV10,0437,28,47567,427387
10019989,NAIKGUDA NO11,NAIKGUDA NO11,0437,28,47567,427387
10019990,MUAGUDA,MUAGUDA,0437,28,47567,427387
10019991,DALGUDA,DALGUDA,0437,28,47567,427387
10019992,SEMLA semla,SEMLA semla,0437,28,47567,427387
10019993,PATUGUDA,PATUGUDA,0437,28,47567,427387
10019994,MENDABEDA,MENDABEDA,0437,28,47567,427387
10019995,MENDABEDA AC,MENDABEDA AC,0437,28,47567,427387
10019996,BAKILIGUDA,BAKILIGUDA,0437,28,47567,427387
10019997,KASARAVATA,KASARAVATA,0437,28,47567,427387
10019998,SANABASINI,SANABASINI,0437,28,47567,427387
10020000,BADABASINI sanabaisni,BADABASINI sanabaisni,0437,28,47567,427387
10020001,Billabarbatia,Billabartia,0137,8,0,
10020002,Bharda,Bharda,0137,8,0,
10020003,Deur,Deur,0137,8,0,
10020005,CHALANGUDA,CHALANGUDA,0437,28,47567,427387
10020006,ANCHALA AC,ANCHALA AC,0437,28,47567,427387
10020007,ANCHALA DNK,ANCHALA DNK,0437,28,47567,427387
10020008,MAJHIGUDA,MAJHIGUDA,0437,28,47567,427387
10020009,DANGABAHAL,DANGABAHAL,0437,28,47567,427387
10020010,PAKNAGUDA anchala AC,PAKNAGUDA anchala AC,0437,28,47567,427387
10020011,RAJPUR,RAJPUR,0437,28,47567,427387
10020012,PAKANAGUDA rajpur,PAKANAGUDA rajpur,0437,28,47567,427387
10020013,SINDHIGUDA rajpur,SINDHIGUDA rajpur,0437,28,47567,427387
10020014,AMLAVATA rajpur,AMLAVATA rajpur,0437,28,47567,427387
10020015,BORIVATA,BORIVATA,0437,28,47567,427387
10020016,BHALUGUDA rajpur,BHALUGUDA rajpur,0437,28,47567,427387
10020017,KHADIAGUDA,KHADIAGUDA,0437,28,47567,427387
10020018,JAMUPADAR,JAMUPADAR,0437,28,47567,427387
10020019,SIUNI rajpur,SIUNI rajpur,0437,28,47567,427387
10020020,JANIGUDA,JANIGUDA,0437,28,47567,427387
10020021,BADAGAM(A),BADAGAM(A),0437,28,47567,427387
10020022,BADAGAM(B),BADAGAM(B),0437,28,47567,427387
10020023,KARLIPADAR,KARLIPADAR,0437,28,47567,427387
10020024,EKTAGUDA,EKTAGUDA,0437,28,47567,427387
10020025,KHUTUGUDA benora,KHUTUGUDA benora,0437,28,47567,427387
10020026,RANJANIGUDA,RANJANIGUDA,0437,28,47567,427387
10020027,DANMGUDA,DANMGUDA,0437,28,47567,427387
10020028,Pakri,Pakri,0371,21,0,
10020029,RAIGHARIGUDA,RAIGHARIGUDA,0437,28,47567,427387
10020031,DEOGAN,DEOGAN,0437,28,47567,427387
10020032,NEHURA,NEHURA,0437,28,47567,427387
10020035,TUCHHAGUDA,TUCHHAGUDA,0437,28,47567,427387
10020037,JAMGUDA,JAMGUDA,0437,28,47567,427387
10020038,DHARLAD,DHARLAD,0437,28,47567,427387
10020039,MUNDAGUDA,MUNDAGUDA,0437,28,47567,427387
10020040,PODARPARA,PODARPARA,0437,28,47567,427387
10020041,BUTIAGAGUDA,BUTIAGAGUDA,0437,28,47567,427387
10020042,MADIGUDA,MADIGUDA,0437,28,47567,427387
10020043,JANIGUDA nehura,JANIGUDA nehura,0437,28,47567,427387
10020044,BODIPADAR,BODIPADAR,0437,28,47567,427387
10020045,SANKARADA DNK,SANKARADA DNK,0437,28,47567,427387
10020046,SANKARADA AV,SANKARADA AV,0437,28,47567,427387
10020047,SARGIGUDA sankarda,SARGIGUDA sankarda,0437,28,47567,427387
10020048,SANKARADA AV COLONY,SANKARADA AV COLONY,0437,28,47567,427387
10020049,NABARANGIAGUDA,NABARANGIAGUDA,0437,28,47567,427387
10020050,KHATIGUDA sankarda,KHATIGUDA sankarda,0437,28,47567,427387
10020051,SILATI AV,SILATI AV,0437,28,47567,427387
10020052,SILATI DNK,SILATI DNK,0437,28,47567,427387
10020053,HIRAPUR,HIRAPUR,0437,28,47567,427387
10020054,NUAGUDA hirapur,NUAGUDA hirapur,0437,28,47567,427387
10020057,Adari,Adari,0371,21,0,
10020058,G.BHALUGUDA,G.BHALUGUDA,0459,29,49950,429311
10020059,L.MALIGUDA,L.MALIGUDA,0459,29,49950,429311
10020060,PURUNAGUDA,PURUNAGUDA,0459,29,49950,429311
10020061,Nageswarpur,Nageswarpur,0135,8,0,
10020062,Gundurisul,Gundurisul,0135,8,0,
10020063,Saradiha,Saradiha,0135,8,0,
10020064,Khunta,Khunta,0135,8,0,
10020065,Pataspur,Pataspur,0135,8,0,
10020066,Kuchbania,Kuchbania,0135,8,0,
10020070,Manapur,Manapur,0279,16,26992,406739
10020072,Burudasingi (Turubudi SC - Patrapur BLK),Burudasingi (Turubudi SC - Patrapur BLK),0345,19,33083,413115
10020073,Karabanki (Turubudi SC - Patrapur BLK),Karabanki (Turubudi SC - Patrapur BLK),0345,19,33083,413115
10020075,Baghora,Baghora,0050,5,3890,383612
10020076,Ditiyasahi (Turubudi SC - Patrapur BLK),Ditiyasahi (Turubudi SC - Patrapur BLK),0345,19,33083,413115
10020077,Kamalabada (Turubudi SC - Patrapur BLK),Kamalabada (Turubudi SC - Patrapur BLK),0345,19,33083,413115
10020078,Kumbhikhala (Turubudi SC - Patrapur BLK),Kumbhikhala (Turubudi SC - Patrapur BLK),0345,19,33083,413115
10020079,Sagarasahi (Turubudi SC - Patrapur BLK),Sagarasahi (Turubudi SC - Patrapur BLK),0345,19,33083,413115
10020080,Dhobada (Turubudi SC - Patrapur BLK),Dhobada (Turubudi SC - Patrapur BLK),0345,19,33083,413115
10020082,Sorupada,English,0422,27,0,
10020083,Lenkatuta,Lenkatuta,0153,8,0,
10020084,Balabhadrapur,Balabhadrapur,0153,8,0,
10020085,Badheibanka,Badheibanka,0153,8,0,
10020086,Purussottampur,Purussottampur,0153,8,0,
10020087,Silda,Silda,0143,8,0,
10020088,Dekapankal,English,0422,27,0,
10020089,DUMUKU,English,0422,27,0,
10020090,Pokharisahi,Pokharisahi,0143,8,0,
10020095,Kambiguda,Englsih,0422,27,0,
10020098,Halidihata,Halidihata,0137,8,0,
10020102,Mangalpur,Mangalpur,0135,8,0,
10020103,Manguli,Manguli,0201,12,19731,399401
10020104,Gopalprasad(North),Gopalprasad(North),0135,8,0,
10020105,Makidia,Makidia,0135,8,0,
10020106,Begunia,Begunia,0201,12,19675,399347
10020108,Kundapaida,Kundapaida,0201,12,19675,399347
10020110,DHATISAHI,DHATIKISAHI,0115,7,11466,388807
10020111,Chadheipada,Chadheipada,0201,12,19675,399347
10020113,Belpadia,Belpadia,0201,12,19675,399347
10020114,Dhanabeli,Dhanabeli,0201,12,19675,399347
10020115,Kanikol,Kanikol,0196,12,19940,399044
10020116,Kulaganda,Kulaganda,0196,12,19940,399044
10020117,Naduapada,Naduapada,0196,12,19940,399044
10020118,Rajapatipur,Rajapatipur,0196,12,19940,399044
10020119,Ankula-1,Ankula-1,0196,12,19940,399044
10020120,Nua Ankula,Nua Ankula,0196,12,19940,399044
10020121,Chenaipatna,Chenaipatna,0196,12,19940,399044
10020122,Taikudia,Taikudia,0196,12,20025,399118
10020123,Parbatipur,Parbatipur,0199,12,19811,399204
10020124,Kaskaha,Kaskaha,0198,12,19828,399162
10020125,Manitri,Manitri,0198,12,19828,399162
10020126,Chanelia,Chanelia,0198,12,19846,399180
10020128,MANDIRSAHI,MANDIRSAHI,0114,7,11500,388677
10020129,BHUMIJASAHI,BHUMIJASAHI,0114,7,11500,388677
10020130,Adinaga,Adinaga,0136,8,0,
10020132,K.Burupada(Balarampur SC-Dharakote BLK),K.Burupada(Balarampur SC-Dharakote BLK),0324,19,31352,411102
10020134,Makund`,Makund,0124,7,9603,390034
10020135,Tentuligochhi,Tentuligochhi,0153,8,0,
10020136,Tapundia,Tapundia,0139,8,0,
10020137,Durgapur,Durgapur,0153,8,0,
10020138,Gopinathpur,Gopinathpur,0153,8,0,
10020139,Naikanipatna,Naikanipatna,0153,8,0,
10020140,Ghanashyampur,Ghanashyampur,0153,8,0,
10020141,Uchhutia,Uchhutia,0153,8,0,
10020143,PONARCHUAN,PONARCHUAN,0437,28,47567,427387
10020144,BAIRAGIPARA,BAIRAGIPARA,0437,28,47567,427387
10020145,BHALRAPARA,BHALRAPARA,0437,28,47567,427387
10020146,CHACHARAPARA,CHACHARAPARA,0437,28,47567,427387
10020147,TIPAPARA,TIPAPARA,0437,28,47567,427387
10020148,JAMRUNDA,JAMRUNDA,0437,28,47567,427387
10020149,RAUTHGUDA,RAUTHGUDA,0437,28,47567,427387
10020150,JAMRUNDA AV,JAMRUNDA AV,0437,28,47567,427387
10020151,DUGLAHANDI,DUGLAHANDI,0437,28,47567,427387
10020152,Budhigadia,Budhigadia,0143,8,0,
10020153,Nandachak,Nandachak,0143,8,0,
10020154,Manikapura,Manikapura,0143,8,0,
10020155,Baulabeni,Baulabeni,0143,8,0,
10020156,Talbarei,Talbarei,0143,8,0,
10020157,Panta,Panta,0143,8,0,
10020160,Dasipur,Dasipur,0143,8,0,
10020161,Gokulpur,Gokulpur,0143,8,0,
10020162,Lunapahi,Lunapahi,0143,8,0,
10020163,Badadiha,Badadiha,0143,8,0,
10020164,DANDASARA,DANDASARA,0437,28,47567,427387
10020165,GATEGUDA,GATEGUDA,0437,28,47567,427387
10020166,GADIKOTE,GADIKOTE,0437,28,47567,427387
10020167,SIRAGUDA,SIRAGUDA,0437,28,47567,427387
10020168,MENDRIGUDA,MENDRIGUDA,0437,28,47567,427387
10020169,BHALUGUDA jamrunda,BHALUGUDA jamrunda,0437,28,47567,427387
10020170,TILONDI,TILONDI,0437,28,47567,427387
10020171,MUABEDA,MUABEDA,0437,28,47567,427387
10020172,BIRISADI,BIRISADI,0437,28,47567,427387
10020173,PANJIARIGUDA,PANJIARIGUDA,0437,28,47567,427387
10020174,JAMRUNDA 13,JAMRUNDA 13,0437,28,47567,427387
10020175,DHAPAGUDA,DHAPAGUDA,0437,28,47567,427387
10020176,PODIAGUDA,PODIAGUDA,0437,28,47567,427387
10020177,MAGAIODI,MAGAIODI,0437,28,47567,427387
10020179,LACHANGUDA,LACHANGUDA,0437,28,47567,427387
10020180,CHACHANGUDA,CHACHANGUDA,0437,28,47567,427387
10020181,GALIVATA,GALIVATA,0437,28,47567,427387
10020182,KARAGAN AC,KARAGAN AC,0437,28,47567,427387
10020183,PUJARIGUDA karagaon AC,PUJARIGUDA karagaon AC,0437,28,47567,427387
10020184,SAILIGUDA,SAILIGUDA,0437,28,47567,427387
10020185,MALKIGUDA,MALKIGUDA,0437,28,47567,427387
10020186,LAHARAGUDA,LAHARAGUDA,0437,28,47567,427387
10020187,KARAGAN DNK,KARAGAN DNK,0437,28,47567,427387
10020189,JEERAGUDA,JEERAGUDA,0437,28,47567,427387
10020190,BANDHAGUDA,BANDHAGUDA,0437,28,47567,427387
10020191,BARFAGUDA,BARFAGUDA,0437,28,47567,427387
10020192,GAUNTIAGUDA,GAUNTIAGUDA,0437,28,47567,427387
10020193,CHACHARAGUDA,CHACHARAGUDA,0437,28,47567,427387
10020195,BHALUGUDA jeeraguda,BHALUGUDA jeeraguda,0437,28,47567,427387
10020196,KARLIKHA,KARLIKHA,0437,28,47567,427387
10020198,CHHALAGUDA,CHHALAGUDA,0437,28,47567,427387
10020199,KALAHANDIA PARA,KALAHANDIA PARA,0437,28,47567,427387
10020200,BHANDARIGUDA,BHANDARIGUDA,0437,28,47567,427387
10020201,KURLIKANA,KURLIKANA,0437,28,47567,427387
10020202,PUJARIGUDA bhandariguda,PUJARIGUDA bhandariguda,0437,28,47567,427387
10020203,BANJARALIGUDA,BANJARALIGUDA,0437,28,47567,427387
10020204,BAUSABEDA,BAUSABEDA,0437,28,47567,427387
10020205,BAMANDEIVATA,BAMANDEIVATA,0437,28,47567,427387
10020207,Juknandi,Juknandi,0143,8,0,
10020209,DANGARGUDA,DANGARGUDA,0437,28,47567,427387
10020210,BHIMAGUDA,BHIMAGUDA,0437,28,47567,427387
10020211,KARALBEDA,KARALBEDA,0437,28,47567,427387
10020212,RAULGUDA,RAULGUDA,0437,28,47567,427387
10020213,DADHIAGUDA,DADHIAGUDA,0437,28,47567,427387
10020214,KARLASOLA,KARLASOLA,0437,28,47567,427387
10020215,ALMAGUDA,ALMAGUDA,0437,28,47567,427387
10020216,MUNDIGUDA,MUNDIGUDA,0437,28,47567,427387
10020218,BARJHOLA,BARJHOLA,0437,28,47567,427387
10020219,KUSUMAGUDA bhandariguda,KUSUMAGUDA bhandariguda,0437,28,47567,427387
10020220,FUKAGUDA,FUKAGUDA,0437,28,47567,427387
10020221,KOLIAMAGUDA,KOLIAMAGUDA,0437,28,47567,427387
10020222,NUAPARA bhandariguda,NUAPARA bhandariguda,0437,28,47567,427387
10020223,MAJHIGUDA bhandariguda,MAJHIGUDA bhandariguda,0437,28,47567,427387
10020224,DUMARADA,DUMARADA,0437,28,47567,427387
10020225,SINGSARI,SINGSARI,0437,28,47567,427387
10020226,KBEHINGA,KBEHINGA,0437,28,47567,427387
10020227,BHALUGUDA singsari,BHALUGUDA singsari,0437,28,47567,427387
10020228,NUAGUDA(B),NUAGUDA(B),0437,28,47567,427387
10020229,JATIAPARA,JATIAPARA,0437,28,47567,427387
10020230,MUDIGUDA,MUDIGUDA,0437,28,47567,427387
10020231,ULANDAGUDA,ULANDAGUDA,0437,28,47567,427387
10020232,PONAR,PONAR,0437,28,47567,427387
10020233,MALBEDA,MALBEDA,0437,28,47567,427387
10020234,MUAGUDA(P),MUAGUDA(P),0437,28,47567,427387
10020235,TAENTULIAGUDA,TAENTULIAGUDA,0437,28,47567,427387
10020236,CHACHARAGUDA ponor,CHACHARAGUDA ponor,0437,28,47567,427387
10020239,MAJHIGUDA ponur,MAJHIGUDA ponur,0437,28,47567,427387
10020241,MARMIGUDA,MARMIGUDA,0437,28,47567,427387
10020242,DANDIBEDA,DANDIBEDA,0437,28,47567,427387
10020243,TOREMGA,TOREMGA,0437,28,47567,427387
10020244,JHALIAGUDA,JHALIAGUDA,0437,28,47567,427387
10020246,KANKI,KANKI,0437,28,47567,427387
10020247,EJHARGUDA,EJHARGUDA,0437,28,47567,427387
10020248,BIRIJHARI,BIRIJHARI,0437,28,47567,427387
10020249,JHOLA,JHOLA,0437,28,47567,427387
10020250,BHAGIRI,BHAGIRI,0437,28,47567,427387
10020251,BHAIRIAGUDA,BHAIRIAGUDA,0437,28,47567,427387
10020252,BADABHARANDI,BADABHARANDI,0437,28,47567,427387
10020253,PUJARIGUDA badabharandi,PUJARIGUDA badabharandi,0437,28,47567,427387
10020254,SANAVARANDI,SANAVARANDI,0437,28,47567,427387
10020255,INDRACOLONY badabharandi,INDRACOLONY badabharandi,0437,28,47567,427387
10020256,EKTAGUDA badabharandi,EKTAGUDA badabharandi,0437,28,47567,427387
10020257,DANDIAGUDA,DANDIAGUDA,0437,28,47567,427387
10020258,KHUTUGUDA DNK,KHUTUGUDA DNK,0437,28,47567,427387
10020259,KOILARIGUDA,KOILARIGUDA,0437,28,47567,427387
10020260,KHUTUGUDA AC,KHUTUGUDA AC,0437,28,47567,427387
10020261,BHATIAGUDA,BHATIAGUDA,0437,28,47567,427387
10020262,BHALUSAI,BHALUSAI,0437,28,47567,427387
10020263,JADABANDH,JADABANDH,0437,28,47567,427387
10020264,MAHULI DNK,MAHULI DNK,0437,28,47567,427387
10020266,MAHULI AC,MAHULI AC,0437,28,47567,427387
10020267,DURLIAGUDA,DURLIAGUDA,0437,28,47567,427387
10020268,KARMARI,KARMARI,0437,28,47567,427387
10020269,SAHIBAGUDA,SAHIBAGUDA,0437,28,47567,427387
10020270,CHHIRAGUDA,CHHIRAGUDA,0437,28,47567,427387
10020271,KHALIGUDA,KHALIGUDA,0437,28,47567,427387
10020272,NAGARADANGRI,NAGARADANGRI,0437,28,47567,427387
10020273,NUAGUDA mahuli DNK,NUAGUDA mahuli DNK,0437,28,47567,427387
10020274,LOHARAGUDA,LOHARAGUDA,0437,28,47567,427387
10020275,SAGIHARI,SAGIHARI,0437,28,47567,427387
10020276,GAIJHARI,GAIJHARI,0437,28,47567,427387
10020277,JANDRIGUDA,JANDRIGUDA,0437,28,47567,427387
10020278,Gaudasahi,Gaudasahi,0124,7,9584,390015
10020279,Panchagochia,Panchagochia,0124,7,9584,390015
10020280,Patiapada,Patiapada,0124,7,9584,390015
10020281,Jamala,Jamala,0139,8,0,
10020282,Chadapalapada,Chadapalapada,0139,8,0,
10020283,Kantapal,Kantapal,0143,8,0,
10020284,Nuapatna,Nuapatna,0153,8,0,
10020286,Kurubanka,Kurubanka,0153,8,0,
10020287,Kherana,Kherana,0153,8,0,
10020288,Hatasahi,Hatasahi,0153,8,0,
10020289,Klamanga,Klamanga,0153,8,0,
10020290,Saraswatipur,Saraswatipur,0153,8,0,
10020292,Manipur,Manipur,0153,8,0,
10020293,Dengasole,Dengasole,0124,7,9584,390015
10020294,Dhadasahi,Dhadasahi,0124,7,9631,390062
10020308,Kanabhag(Jharapari SC-dharakote BLK),Kanabhag(Jharapari SC-dharakote BLK),0322,19,31039,410789
10020309,Kunjabadi,Kunjabadi,0430,27,46423,426512
10020310,Khilapadara,Khilapadara,0430,27,46423,426512
10020311,Gurusubadi,Gurusubadi,0430,27,46423,426512
10020312,Main road,Main road,0432,27,0,
10020313,Milldhapa sahi,Milldhapa sahi,0432,27,0,
10020314,Paricha sahi,Paricha sahi,0432,27,0,
10020315,Post office sahi,Post office sahi,0432,27,0,
10020316,Gouda sahi,Gouda sahi,0432,27,0,
10020317,Shanti nagar,Shanti nagar,0432,27,0,
10020318,Harijana sahi,Harijana sahi,0432,27,0,
10020321,Soura sahi,Soura sahi,0432,27,0,
10020322,Dhepa sahi,Dhepa sahi,0432,27,0,
10020323,B.D colony,B.D colony,0432,27,0,
10020324,B.sahi,B.sahi,0432,27,0,
10020325,Dandasi sahi,Dandasi sahi,0432,27,0,
10020326,Reli sahi,Reli sahi,0432,27,0,
10020327,Kamanaguda,Kamanaguda,0432,27,0,
10020329,N.sahi,N.sahi,0432,27,0,
10020330,P.H.C colony,P.H.C colony,0432,27,0,
10020331,Paika sahi,Paika sahi,0432,27,0,
10020332,Ladi sahi,Ladi sahi,0432,27,0,
10020333,Karana sahi,Karana sahi,0432,27,0,
10020335,Dera sahi,Dera sahi,0432,27,0,
10020339,Olanda Saragan,Olanda Saragan,0143,8,0,
10020340,Tala Amara,Tala Amara,0143,8,0,
10020341,Kajipur,Kajipur,0143,8,0,
10020342,Kesharpur,Kesharpur,0143,8,0,
10020343,Kabirpur,Kabirpur,0155,8,0,
10020345,Jathia,Jathia,0139,8,0,
10020346,Bhalubahal,Bhalubahal,0050,5,10013328,
10020347,Godipalli,Godipalli,0278,16,26824,406571
10020348,Duda,Duda,0270,16,0,
10020349,Bhaliapadara,Bhaliapadara,0270,16,0,
10020350,Podapadar,Podapadar,0448,29,0,
10020351,Parliaguda,Parliaguda,0448,29,0,
10020353,Ulmundi,Ulmundi,0124,7,9575,390006
10020354,Keutasahi,Keutasahi,0124,7,9575,390006
10020355,Dahikata,Dahikata,0124,7,9575,390006
10020356,Hatigarh,Hatigarh,0135,8,11637,391389
10020357,Darkhuli,Darkhuli,0135,8,11637,391389
10020358,Gahira Bandh,Gahira Bandh,0135,8,11637,391389
10020359,Kustaasram,Kustaasram,0135,8,11637,391389
10020360,Namania,Namania,0135,8,11637,391389
10020361,Dharampur,Dharampur,0135,8,11637,391389
10020362,Chakuapal,Chakuapal,0135,8,11637,391389
10020363,Ambanali,Ambanali,0135,8,11637,391389
10020364,Upartota,Upartota,0135,8,11637,391389
10020365,Tentula,Tentula,0135,8,11637,391389
10020367,Dudhiakhali,Dudhiakhali,0135,8,11637,391389
10020368,Kukurbindha,Kukurbindha,0135,8,11637,391389
10020369,Nischinta,Nischinta,0143,8,13033,392750
10020370,Chaka Sindhia,Chaka Sindhia,0143,8,13036,392753
10020372,Melaka,Melaka,0177,10,16840,396858
10020373,Pala Baincha,Pala Baincha,0143,8,13036,392753
10020375,Imfa,Imfa,0430,27,46562,426559
10020376,Dasmail(Dharakote SC- Dharakote BLK),Dasmail(Dharakote SC- Dharakote BLK),0326,19,31498,411319
10020377,Lemanguda,Lemanguda,0431,27,10000535,
10020378,TANGISAHI,TANGISAHI,0111,7,8148,388284
10020379,PRADHANSAHI,PRADHANSAHI,0111,7,8148,388284
10020380,Dingasul,Dingasul,0136,8,11776,391528
10020381,Banga,Banga,0136,8,11776,391528
10020382,MULUDA,MULUDA,0104,7,7737,
10020383,M.T. COLONY,M.T.COLONY,0111,7,8085,388221
10020384,BUDHIA KUDAR,BUDHIA KUDAR,0111,7,8061,388197
10020385,JODA MAHUL,JODA MAHUL,0111,7,8061,388197
10020386,Angataradhia,Angataradhia,0200,12,19791,399295
10020387,Pandua,Pandua,0200,12,19791,399295
10020388,Deulachua,Deulachua,0200,12,19791,399295
10020389,Usadhia,Usadhia,0200,12,19791,399295
10020390,BANSAHI,BANSAHI,0111,7,8060,388196
10020391,PADMAPUR,PADMAPUR,0111,7,8058,388194
10020393,Baga,Baga,0136,8,11763,391515
10020394,LAL BAZAR,LAL BAZAR,0111,7,8067,388203
10020395,KAUBEDA,KAUBEDA,0108,7,8020,387800
10020396,Nuapatna,Nuapatna,0194,12,20091,398886
10020398,Salabani,Salabani,0194,12,20089,398884
10020399,Lochanapur,Lochanapur,0194,12,20102,398897
10020400,Dhegua,Dhegua,0194,12,20124,398919
10020401,Panaspatna,Panaspatna,0194,12,20120,398915
10020402,Suliapada,Suliapada,0194,12,20120,398915
10020403,Keutapatna,Keutapatna,0194,12,20120,398915
10020405,Totasahi,Totasahi,0194,12,20163,398958
10020406,Chandipur,Chandipur,0194,12,20163,398958
10020407,Kajuripada nua-sahi,Kajuripada nua-sahi,0193,12,20217,398853
10020409,Budula,Budula,0030,3,2821,381682
10020410,Beunra,Beunra,0030,3,2822,381683
10020411,Uprkundi,Uprkundi,0135,8,11635,391387
10020412,Nuagaon,Nuagaon,0135,8,11635,391387
10020413,Harinabandh,Harinabandh,0135,8,11635,391387
10020414,Bhadarapoda,Bhadarapoda,0135,8,11635,391387
10020415,Mathurghera,Mathurghera,0135,8,11635,391387
10020417,Chandabilla,Chandabilla,0135,8,11635,391387
10020418,Manjpur,Manjpur,0135,8,11635,391387
10020419,Mahuduma,Mahuduma,0135,8,11635,391387
10020420,Asansulia,Asansulia,0135,8,11635,391387
10020422,Demurbani,Demurbani,0135,8,11635,391387
10020423,Parulia,Parulia,0135,8,11635,391387
